vino,vonj 
110122,  earth
110122,  coffee and   leather
110123,barnyard
110123,  cherry
110123,  plum
110123,  game and   tomato
110124,apple
110124,  pear
110124,  peach
110124,  apricot
110124,  lemon
110124,  lime
110124,  orange
110124,  pineapple
110124,  kiwi
110124,  butter
110124,  cream and   vanilla
110127,apple
110127,  pear
110127,  peach
110127,  apricot
110127,  lemon
110127,  lime
110127,  orange
110127,  pineapple
110127,  kiwi
110127,  butter
110127,  cream and   vanilla
110132,melon
110132,  lemon
110132,  raisin
110132,  apricot and   nectarine
110138,currant
110138,  blackberry
110138,  cherry
110138,  cedar
110138,  cigar box
110138,  mocha
110138,  leather
110138,  vanilla
110138,  tobacco
110138,  violet
110138,  rose
110138,  truffle
110138,  earth and   coffee
110146,melon
110146,  citrus and   spice
110148,currant
110148,  blackberry
110148,  cherry
110148,  cedar
110148,  cigar box
110148,  mocha
110148,  leather
110148,  vanilla and   tobacco
110150,truffle
110150,  cherry
110150,  plum
110150,  leather and   vanilla
110158,apple
110158,  honey
110158,  peach and   apricot
110159,spice
110159,  earth
110159,  currant and   cherry
110160,apple
110160,  pear
110160,  peach
110160,  apricot
110160,  lemon
110160,  lime
110160,  orange
110160,  pineapple
110160,  kiwi
110160,  butter
110160,  cream and   vanilla
110162,currant
110162,  blackberry
110162,  cherry
110162,  cedar and   cigar box
110163,barnyard
110163,  cherry
110163,  plum
110163,  game and   tomato
110164,currant
110164,  blackberry
110164,  cherry
110164,  cedar and   cigar box
110165,floral
110165,  butter
110165,  cream
110165,  almond and   citrus
110167,currant
110167,  blackberry
110167,  cherry
110167,  cedar
110167,  cigar box
110167,  tobacco
110167,  broccoli
110167,  berry
110167,  flower
110167,  violet
110167,  rose
110167,  truffle
110167,  earth
110167,  coffee and   leather
110168,barnyard
110168,  cherry
110168,  plum
110168,  game and   tomato
110170,apple
110170,  pear
110170,  peach
110170,  apricot
110170,  lemon
110170,  lime
110170,  orange
110170,  pineapple
110170,  kiwi
110170,  butter
110170,  cream and   vanilla
110174,currant
110174,  blackberry
110174,  cherry
110174,  cedar
110174,  cigar box
110174,  violet
110174,  rose
110174,  truffle
110174,  earth
110174,  coffee
110174,  leather
110174,  spice
110174,  mocha
110174,  vanilla and   tobacco
110181,currant
110181,  blackberry
110181,  cherry
110181,  cedar
110181,  cigar box
110181,  spice
110181,  boysenberry
110181,  blueberry
110181,  jam
110181,  violet
110181,  rose
110181,  truffle
110181,  earth
110181,  coffee
110181,  leather
110181,  spice box
110181,  dark fruit
110181,  candy
110181,  vanilla
110181,  oak
110181,  smoke
110181,  tar
110181,  musk and   mushroom
110182,apple
110182,  pear
110182,  peach
110182,  apricot
110182,  lemon
110182,  lime
110182,  orange
110182,  pineapple
110182,  kiwi
110182,  butter
110182,  cream and   vanilla
110184,apple
110184,  pear
110184,  peach
110184,  apricot
110184,  lemon
110184,  lime
110184,  orange
110184,  pineapple
110184,  kiwi
110184,  butter
110184,  cream and   vanilla
110203,apple
110203,  pear
110203,  peach
110203,  apricot
110203,  lemon
110203,  lime
110203,  orange
110203,  pineapple
110203,  kiwi
110203,  butter
110203,  cream and   vanilla
110207,currant
110207,  blackberry
110207,  cherry
110207,  cedar
110207,  cigar box
110207,  violet
110207,  rose
110207,  truffle
110207,  earth
110207,  coffee
110207,  leather
110207,  spice
110207,  mocha
110207,  vanilla and   tobacco
110210,currant
110210,  blackberry
110210,  cherry
110210,  cedar
110210,  cigar box
110210,  violet
110210,  rose
110210,  truffle
110210,  earth
110210,  coffee and   leather
110211,spice
110211,  earth
110211,  currant and   cherry
110213,violet
110213,  rose
110213,  truffle
110213,  earth
110213,  coffee
110213,  leather
110213,  tobacco
110213,  broccoli
110213,  berry
110213,  flower
110213,  currant
110213,  blackberry
110213,  cherry
110213,  cedar and   cigar box
110214,violet
110214,  rose
110214,  truffle
110214,  earth
110214,  coffee
110214,  leather
110214,  currant
110214,  blackberry
110214,  cherry
110214,  cedar and   cigar box
110215,lemon
110215,  lemon peel
110215,  mineral and   stonefruit
110216,wildflower
110216,  pear
110216,  citrus
110216,  almond
110216,  tropical fruit
110216,  honey
110216,   citrus
110216,   floral and    minerality
110217,citrus
110217,  mineral
110217,  spice
110217,  honey
110217,  peach
110217,  apricot
110217,  floral and   banana
110218,vanilla
110218,  toast
110218,  smoke
110218,  tobacco
110218,  dark fruit
110218,  red fruit
110218,  violet
110218,  rose petal
110218,  oak and   mushroom
110219,apple
110219,  pear
110219,  peach
110219,  apricot
110219,  lemon
110219,  lime
110219,  orange
110219,  pineapple
110219,  kiwi
110219,  butter
110219,  cream and   vanilla
110221,asparagus
110221,  green pepper
110221,  red fruit
110221,  violet
110221,  rose
110221,  truffle
110221,  earth
110221,  coffee and   leather
110225,berry
110225,  sour cherry
110225,  tobacco
110225,  leather and   mushroom
110226,barnyard
110226,  cherry
110226,  plum
110226,  game and   tomato
110227,spice box
110227,  cedar and   dark fruit
110228,apricot
110228,  quince
110228,  honey
110228,  pineapple and   cream
110229,wildflower
110229,  honeysuckle
110229,  lime peel
110229,  floral note
110229,  mineral
110229,  apricot
110229,  peach
110229,  acacia
110229,  apple
110229,  pear
110229,  kiwi
110229,  citrus
110229,  stone
110229,  grapefruit
110229,  melon
110229,  lemon
110229,  lime
110229,  orange and   watermelon
110231,spice box
110231,  cedar
110231,  dark fruit
110231,  vanilla
110231,  toast
110231,  smoke
110231,  tobacco
110231,  red fruit
110231,  thyme
110231,  clove
110231,  cinnamon
110231,  black pepper and   mint
110233,barnyard
110233,  cherry
110233,  plum
110233,  game and   tomato
110236,vanilla
110236,  toast
110236,  smoke
110236,  tobacco
110236,  dark fruit
110236,  red fruit
110236,  spice box
110236,  cedar
110236,  thyme
110236,  clove
110236,  cinnamon
110236,  black pepper
110236,  mint
110236,  thyme
110236,  clove
110236,  cinnamon and   black pepper
110239,currant
110239,  blackberry
110239,  cherry
110239,  cedar
110239,  cigar box
110239,  tobacco
110239,  broccoli
110239,  berry and   flower
110240,barnyard
110240,  cherry
110240,  plum
110240,  game and   tomato
110242,lemon
110242,  lime
110242,  orange and   watermelon
110245,grapey
110245,  coriander
110245,  peach and   orange
110247,spice box
110247,  cedar and   dark fruit
110248,apple
110248,  pear
110248,  peach
110248,  apricot
110248,  lemon
110248,  lime
110248,  orange
110248,  pineapple
110248,  kiwi
110248,  butter
110248,  cream and   vanilla
110249,currant
110249,  blackberry
110249,  cherry
110249,  cedar
110249,  cigar box
110249,  mocha
110249,  leather
110249,  vanilla and   tobacco
110250,apple
110250,  pear
110250,  peach
110250,  apricot
110250,  lemon
110250,  lime
110250,  orange
110250,  pineapple
110250,  kiwi
110250,  butter
110250,  cream and   vanilla
110251,spice box
110251,  cedar
110251,  dark fruit
110251,  spice
110251,  currant
110251,  blackberry
110251,  boysenberry
110251,  blueberry
110251,  jam
110251,  thyme
110251,  clove
110251,  cinnamon
110251,  black pepper and   mint
110252,currant
110252,  blackberry
110252,  cherry
110252,  cedar
110252,  cigar box
110252,  violet
110252,  rose
110252,  truffle
110252,  earth
110252,  coffee
110252,  leather
110252,  tobacco
110252,  broccoli
110252,  berry and   flower
110253,violet
110253,  rose
110253,  truffle
110253,  earth
110253,  coffee
110253,  leather
110253,  tobacco
110253,  broccoli
110253,  berry and   flower
110256,spice box
110256,  cedar and   dark fruit
110257,asparagus
110257,  green pepper and   red fruit
110258,vanilla
110258,  toast
110258,  smoke
110258,  tobacco
110258,  dark fruit
110258,  red fruit
110258,  spice box and   cedar
110259,spice box
110259,  cedar and   dark fruit
110261,violet
110261,  rose petal
110261,  oak
110261,  smoke and   mushroom
110263,currant
110263,  blackberry
110263,  cherry
110263,  cedar and   cigar box
110265,barnyard
110265,  cherry
110265,  plum
110265,  game and   tomato
110266,currant
110266,  blackberry
110266,  cherry
110266,  cedar
110266,  cigar box
110266,  spice box
110266,  dark fruit
110266,  violet
110266,  rose
110266,  truffle
110266,  earth
110266,  coffee and   leather
110267,chocolate
110267,  mocha
110267,  fig
110267,  earth
110267,  raisin
110267,  cranberry and   plum
110268,chocolate
110268,  mocha
110268,  fig
110268,  earth
110268,  raisin
110268,  cranberry and   plum
110289,vanilla
110289,  toast
110289,  smoke
110289,  tobacco
110289,  dark fruit
110289,  red fruit
110289,  spice box
110289,  cedar
110289,  thyme
110289,  clove
110289,  cinnamon
110289,  black pepper and   mint
110290,vanilla
110290,  toast
110290,  smoke
110290,  tobacco
110290,  dark fruit
110290,  red fruit
110290,  spice box and   cedar
110291,vanilla
110291,  toast
110291,  smoke
110291,  tobacco
110291,  dark fruit
110291,  red fruit
110291,  spice box and   cedar
110296,apple
110296,  lemon
110296,  citrus
110296,  apricot
110296,  acidic
110296,  lemon
110296,  lime
110296,  orange
110296,  watermelon
110296,  mineral
110296,  spice
110296,  honey
110296,  peach
110296,  floral
110296,  banana
110296,  nut and   golden apple
110298,spice box
110298,  cedar
110298,  dark fruit
110298,  violet
110298,  rose petal
110298,  oak
110298,  smoke
110298,  mushroom
110298,  thyme
110298,  clove
110298,  cinnamon
110298,  black pepper
110298,  mint
110298,  vanilla
110298,  toast
110298,  tobacco and   red fruit
110299,spice box
110299,  cedar
110299,  dark fruit
110299,  violet
110299,  rose petal
110299,  oak
110299,  smoke
110299,  mushroom
110299,  vanilla
110299,  toast
110299,  tobacco
110299,  red fruit
110299,  thyme
110299,  clove
110299,  cinnamon
110299,  black pepper and   mint
110300,thyme
110300,  clove
110300,  cinnamon
110300,  black pepper
110300,  mint
110300,  spice box
110300,  cedar
110300,  dark fruit
110300,  violet
110300,  rose petal
110300,  oak
110300,  smoke and   mushroom
110301,petrol
110301,  flint
110301,  rose petal
110301,  violet
110301,  orange peel
110301,  apple
110301,  pear and   peach
110303,spice box
110303,  cedar
110303,  dark fruit
110303,  thyme
110303,  clove
110303,  cinnamon
110303,  black pepper and   mint
